Japan, Death Rates (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female       Male         Total
   1985       86   0.122102     0.160475     0.135338
   1985       87   0.138747     0.183484     0.153662
   1985       88   0.152034     0.197573     0.166928
   1985       89   0.181482     0.216288     0.192657
   1985       90   0.197503     0.234882     0.209324
   1985       91   0.206579     0.253386     0.220782
   1985       92   0.236909     0.279069     0.249076
   1985       93   0.259532     0.308656     0.273325
   1985       94   0.275825     0.330142     0.290825
   1985       95   0.316843     0.359154     0.327935
   1985       96   0.330916     0.374251     0.341882
   1985       97   0.362690     0.385170     0.368329
   1985       98   0.382144     0.431838     0.393892
   1985       99   0.390536     0.450110     0.403312
   1985      100   0.488368     0.450569     0.480305
   1985      101   0.451511     0.593544     0.483107
   1985      102   0.533450     0.671388     0.561398
   1985      103   0.565650     0.689093     0.590287
   1985      104   0.510196     0.657439     0.539503
   1985      105   0.305729     0.631534     0.369257
   1985      106   0.556695     1.999844     0.750096
   1985      107   0.823509     0.000000     0.777731
   1985      108   0.599990     6.000000     1.091189
   1985      109   0.749996     0.000000     0.545309
   1985      110+  0.000000     0.000000     0.000000
   1986        0   0.004792     0.005622     0.005218
   1986        1   0.000715     0.000966     0.000843
   1986        2   0.000409     0.000536     0.000474
   1986        3   0.000266     0.000407     0.000338
   1986        4   0.000213     0.000325     0.000270
   1986        5   0.000166     0.000298     0.000234
   1986        6   0.000178     0.000249     0.000214
   1986        7   0.000141     0.000244     0.000194
   1986        8   0.000126     0.000199     0.000163
   1986        9   0.000107     0.000180     0.000144
   1986       10   0.000097     0.000178     0.000138
   1986       11   0.000104     0.000182     0.000144
   1986       12   0.000116     0.000187     0.000153
   1986       13   0.000139     0.000208     0.000174
   1986       14   0.000156     0.000231     0.000194
   1986       15   0.000171     0.000302     0.000238
   1986       16   0.000218     0.000612     0.000420
   1986       17   0.000227     0.000772     0.000506
   1986       18   0.000262     0.000844     0.000559
   1986       19   0.000326     0.000862     0.000600
   1986       20   0.000329     0.000933     0.000637
   1986       21   0.000351     0.000811     0.000585
   1986       22   0.000335     0.000793     0.000568
   1986       23   0.000339     0.000755     0.000550
   1986       24   0.000355     0.000732     0.000546
   1986       25   0.000379     0.000769     0.000576
   1986       26   0.000412     0.000791     0.000604
   1986       27   0.000402     0.000756     0.000581
   1986       28   0.000435     0.000766     0.000602
   1986       29   0.000447     0.000801     0.000626
   1986       30   0.000443     0.000814     0.000631
   1986       31   0.000461     0.000761     0.000612
   1986       32   0.000527     0.000847     0.000688
   1986       33   0.000520     0.001036     0.000779
   1986       34   0.000574     0.001047     0.000812
   1986       35   0.000632     0.001120     0.000878
   1986       36   0.000719     0.001211     0.000966
   1986       37   0.000774     0.001333     0.001054
   1986       38   0.000771     0.001412     0.001093
   1986       39   0.000901     0.001566     0.001236
   1986       40   0.001010     0.001842     0.001427
   1986       41   0.001120     0.001998     0.001558
   1986       42   0.001168     0.002141     0.001653
   1986       43   0.001290     0.002372     0.001829
   1986       44   0.001410     0.002639     0.002022
   1986       45   0.001475     0.002988     0.002227
   1986       46   0.001565     0.003196     0.002376
   1986       47   0.001831     0.003597     0.002709
   1986       48   0.001960     0.003818     0.002882
   1986       49   0.002253     0.004329     0.003282
   1986       50   0.002319     0.004780     0.003540
   1986       51   0.002595     0.005567     0.004066
   1986       52   0.002688     0.006227     0.004436
   1986       53   0.002928     0.006654     0.004772
   1986       54   0.003296     0.007462     0.005355
   1986       55   0.003502     0.007761     0.005603
   1986       56   0.003722     0.008371     0.006007
   1986       57   0.004027     0.009127     0.006517
   1986       58   0.004225     0.009570     0.006824
   1986       59   0.004550     0.010442     0.007395
   1986       60   0.005101     0.011125     0.007969
   1986       61   0.005615     0.011955     0.008564
   1986       62   0.006284     0.013065     0.009323
   1986       63   0.007005     0.014135     0.010047
   1986       64   0.007568     0.015413     0.010833
   1986       65   0.008619     0.017002     0.012082
   1986       66   0.009434     0.019146     0.013501
   1986       67   0.010203     0.021376     0.014938
   1986       68   0.011787     0.022898     0.016495
   1986       69   0.013072     0.025587     0.018383
   1986       70   0.014769     0.028433     0.020569
   1986       71   0.016512     0.031658     0.022951
   1986       72   0.018784     0.035021     0.025654
   1986       73   0.021224     0.039275     0.028756
   1986       74   0.024440     0.044153     0.032567
   1986       75   0.027661     0.049953     0.036815
   1986       76   0.031608     0.055400     0.041302
   1986       77   0.036343     0.062451     0.046913
   1986       78   0.042177     0.070256     0.053433
   1986       79   0.048639     0.077958     0.060387
   1986       80   0.056292     0.087854     0.068857
   1986       81   0.063003     0.098675     0.076758
   1986       82   0.072620     0.107904     0.086075
   1986       83   0.082185     0.119957     0.096270
   1986       84   0.093349     0.131244     0.107134
   1986       85   0.104232     0.146024     0.119078
   1986       86   0.119613     0.158275     0.133058
   1986       87   0.129113     0.171498     0.143338
   1986       88   0.150379     0.194217     0.164562
   1986       89   0.162538     0.208248     0.177060
   1986       90   0.191297     0.229106     0.203099
   1986       91   0.202316     0.247123     0.216085
   1986       92   0.225144     0.269851     0.238297
   1986       93   0.247506     0.297316     0.261355
   1986       94   0.274934     0.301999     0.282296
   1986       95   0.294394     0.325761     0.302851
   1986       96   0.315722     0.352978     0.325171
   1986       97   0.359949     0.434883     0.378298
   1986       98   0.366230     0.392879     0.372727
   1986       99   0.398953     0.491753     0.419973
   1986      100   0.388757     0.414038     0.393948
   1986      101   0.404325     0.606430     0.445208
   1986      102   0.448205     0.496737     0.457686
   1986      103   0.503830     0.644371     0.529893
   1986      104   0.540858     0.657606     0.560784
   1986      105   0.651442     1.333537     0.742674
   1986      106   0.709698     0.666778     0.702733
   1986      107   0.763656     0.000000     0.688494
   1986      108   0.521737            .     0.521737
   1986      109   0.857159            .     0.857159
   1986      110+  0.857161     0.749984     0.799975
   1987        0   0.004500     0.005342     0.004933
   1987        1   0.000716     0.000890     0.000805
   1987        2   0.000373     0.000505     0.000441
   1987        3   0.000291     0.000408     0.000351
   1987        4   0.000180     0.000339     0.000261
   1987        5   0.000157     0.000331     0.000246
   1987        6   0.000173     0.000268     0.000221
   1987        7   0.000175     0.000237     0.000207
   1987        8   0.000126     0.000188     0.000158
   1987        9   0.000122     0.000151     0.000137
   1987       10   0.000104     0.000122     0.000113
   1987       11   0.000105     0.000177     0.000142
   1987       12   0.000108     0.000202     0.000156
   1987       13   0.000114     0.000201     0.000159
   1987       14   0.000142     0.000208     0.000176
   1987       15   0.000165     0.000289     0.000229
   1987       16   0.000210     0.000553     0.000386
   1987       17   0.000184     0.000735     0.000466
   1987       18   0.000259     0.000826     0.000549
   1987       19   0.000307     0.000864     0.000591
   1987       20   0.000314     0.000800     0.000562
   1987       21   0.000357     0.000782     0.000574
   1987       22   0.000291     0.000774     0.000536
   1987       23   0.000346     0.000782     0.000567
   1987       24   0.000345     0.000694     0.000522
   1987       25   0.000369     0.000767     0.000571
   1987       26   0.000352     0.000771     0.000564
   1987       27   0.000381     0.000876     0.000632
   1987       28   0.000383     0.000749     0.000567
   1987       29   0.000425     0.000818     0.000623
   1987       30   0.000437     0.000815     0.000628
   1987       31   0.000432     0.000808     0.000622
   1987       32   0.000465     0.000848     0.000658
   1987       33   0.000507     0.000981     0.000746
   1987       34   0.000571     0.000986     0.000779
   1987       35   0.000590     0.001047     0.000820
   1987       36   0.000646     0.001139     0.000894
   1987       37   0.000698     0.001254     0.000977
   1987       38   0.000766     0.001367     0.001068
   1987       39   0.000889     0.001535     0.001214
   1987       40   0.000953     0.001682     0.001320
   1987       41   0.001021     0.001883     0.001453
   1987       42   0.001139     0.002084     0.001610
   1987       43   0.001300     0.002211     0.001754
   1987       44   0.001291     0.002415     0.001851
   1987       45   0.001435     0.002802     0.002115
   1987       46   0.001580     0.002976     0.002274
   1987       47   0.001759     0.003260     0.002505
   1987       48   0.001961     0.003580     0.002765
   1987       49   0.002006     0.004043     0.003017
   1987       50   0.002232     0.004377     0.003295
   1987       51   0.002407     0.005041     0.003713
   1987       52   0.002705     0.005694     0.004183
   1987       53   0.002860     0.006475     0.004643
   1987       54   0.003209     0.007073     0.005118
   1987       55   0.003413     0.007986     0.005669
   1987       56   0.003625     0.008294     0.005923
   1987       57   0.003948     0.009046     0.006448
   1987       58   0.004353     0.009604     0.006912
   1987       59   0.004435     0.010305     0.007282
   1987       60   0.005150     0.011097     0.008014
   1987       61   0.005392     0.011934     0.008497
   1987       62   0.006104     0.012878     0.009245
   1987       63   0.006678     0.014245     0.010056
   1987       64   0.007416     0.015520     0.010860
   1987       65   0.007952     0.016717     0.011584
   1987       66   0.008801     0.018234     0.012678
   1987       67   0.009905     0.019833     0.014039
   1987       68   0.011211     0.022446     0.015944
   1987       69   0.012727     0.024481     0.017676
   1987       70   0.014013     0.027751     0.019801
   1987       71   0.015596     0.030636     0.021928
   1987       72   0.017915     0.033310     0.024402
   1987       73   0.020007     0.037447     0.027316
   1987       74   0.022580     0.042240     0.030694
   1987       75   0.026368     0.047571     0.035007
   1987       76   0.029968     0.053613     0.039552
   1987       77   0.034021     0.060429     0.044625
   1987       78   0.039295     0.068448     0.050908
   1987       79   0.045517     0.076060     0.057548
   1987       80   0.051173     0.084972     0.064536
   1987       81   0.060870     0.094274     0.073898
   1987       82   0.068270     0.105135     0.082180
   1987       83   0.078430     0.115566     0.092275
   1987       84   0.088255     0.127267     0.102454
   1987       85   0.102198     0.139948     0.115596
   1987       86   0.112004     0.154544     0.126713
   1987       87   0.124939     0.170565     0.140364
   1987       88   0.139640     0.181500     0.153288
   1987       89   0.160026     0.209339     0.175514
   1987       90   0.171511     0.223241     0.187423
   1987       91   0.207107     0.245574     0.218763
   1987       92   0.207486     0.263889     0.224264
   1987       93   0.241535     0.273058     0.250484
   1987       94   0.263735     0.290806     0.271068
   1987       95   0.292265     0.320015     0.299688
   1987       96   0.305516     0.344809     0.315870
   1987       97   0.321613     0.382880     0.336517
   1987       98   0.373233     0.419550     0.384120
   1987       99   0.375821     0.401711     0.381923
   1987      100   0.380521     0.410653     0.387068
   1987      101   0.395272     0.410650     0.398312
   1987      102   0.446167     0.559103     0.466831
   1987      103   0.626666     0.358766     0.574745
   1987      104   0.492333     0.391394     0.473055
   1987      105   0.571459     0.375107     0.543011
   1987      106   0.585396     0.000000     0.479963
   1987      107   0.122457     0.000000     0.093739
   1987      108   0.157902     0.000000     0.136356
   1987      109   1.090913            .     1.090913
   1987      110+  0.857184     3.000000     1.333726
   1988        0   0.004426     0.005090     0.004767
   1988        1   0.000706     0.000872     0.000791
   1988        2   0.000392     0.000461     0.000428
   1988        3   0.000281     0.000401     0.000343
   1988        4   0.000217     0.000309     0.000264
   1988        5   0.000209     0.000247     0.000229
   1988        6   0.000159     0.000274     0.000217
   1988        7   0.000145     0.000246     0.000196
   1988        8   0.000122     0.000187     0.000155
   1988        9   0.000119     0.000161     0.000141
   1988       10   0.000086     0.000179     0.000134
   1988       11   0.000113     0.000163     0.000139
   1988       12   0.000102     0.000169     0.000137
   1988       13   0.000144     0.000190     0.000168
   1988       14   0.000129     0.000202     0.000166
   1988       15   0.000181     0.000312     0.000248
   1988       16   0.000219     0.000573     0.000401
   1988       17   0.000232     0.000764     0.000504
   1988       18   0.000294     0.000811     0.000559
   1988       19   0.000289     0.000868     0.000585
   1988       20   0.000310     0.000911     0.000616
   1988       21   0.000292     0.000840     0.000571
   1988       22   0.000268     0.000767     0.000521
   1988       23   0.000343     0.000817     0.000584
   1988       24   0.000356     0.000746     0.000553
   1988       25   0.000338     0.000791     0.000567
   1988       26   0.000346     0.000812     0.000582
   1988       27   0.000388     0.000765     0.000579
   1988       28   0.000394     0.000728     0.000563
   1988       29   0.000427     0.000765     0.000597
   1988       30   0.000412     0.000748     0.000581
   1988       31   0.000461     0.000775     0.000620
   1988       32   0.000465     0.000854     0.000662
   1988       33   0.000515     0.000855     0.000687
   1988       34   0.000549     0.000968     0.000760
   1988       35   0.000601     0.001060     0.000831
   1988       36   0.000646     0.001137     0.000892
   1988       37   0.000745     0.001254     0.001001
   1988       38   0.000765     0.001371     0.001069
   1988       39   0.000862     0.001456     0.001160
   1988       40   0.000908     0.001548     0.001230
   1988       41   0.000997     0.001767     0.001385
   1988       42   0.001120     0.002079     0.001600
   1988       43   0.001250     0.002363     0.001804
   1988       44   0.001397     0.002412     0.001902
   1988       45   0.001399     0.002723     0.002058
   1988       46   0.001533     0.002978     0.002252
   1988       47   0.001713     0.003246     0.002474
   1988       48   0.001870     0.003497     0.002677
   1988       49   0.002134     0.003809     0.002965
   1988       50   0.002235     0.004407     0.003312
   1988       51   0.002408     0.004800     0.003591
   1988       52   0.002665     0.005364     0.004001
   1988       53   0.002787     0.006259     0.004501
   1988       54   0.003110     0.006958     0.005004
   1988       55   0.003326     0.007534     0.005401
   1988       56   0.003553     0.008368     0.005923
   1988       57   0.003835     0.009230     0.006485
   1988       58   0.004211     0.009723     0.006908
   1988       59   0.004532     0.010429     0.007398
   1988       60   0.005076     0.011219     0.008047
   1988       61   0.005563     0.012017     0.008662
   1988       62   0.005844     0.013380     0.009409
   1988       63   0.006660     0.014319     0.010199
   1988       64   0.007207     0.015195     0.010758
   1988       65   0.008002     0.016467     0.011583
   1988       66   0.008901     0.018046     0.012670
   1988       67   0.009985     0.020223     0.014171
   1988       68   0.011256     0.022529     0.015921
   1988       69   0.012845     0.025103     0.017975
   1988       70   0.013858     0.027548     0.019581
   1988       71   0.016046     0.031013     0.022301
   1988       72   0.017705     0.034617     0.024763
   1988       73   0.019718     0.038625     0.027608
   1988       74   0.022886     0.042767     0.031125
   1988       75   0.026121     0.048528     0.035257
   1988       76   0.029981     0.053574     0.039466
   1988       77   0.035298     0.061140     0.045619
   1988       78   0.039682     0.069511     0.051464
   1988       79   0.046337     0.077514     0.058535
   1988       80   0.052536     0.086802     0.065830
   1988       81   0.061136     0.096796     0.074941
   1988       82   0.071469     0.107851     0.085352
   1988       83   0.079792     0.120511     0.094791
   1988       84   0.092235     0.131097     0.106374
   1988       85   0.102206     0.146496     0.117932
   1988       86   0.115976     0.160784     0.131441
   1988       87   0.131518     0.179302     0.147558
   1988       88   0.149515     0.194866     0.164387
   1988       89   0.162192     0.211574     0.177802
   1988       90   0.185730     0.240655     0.202376
   1988       91   0.200084     0.249516     0.214813
   1988       92   0.234024     0.274591     0.245908
   1988       93   0.244489     0.279376     0.254591
   1988       94   0.279643     0.317431     0.290094
   1988       95   0.299204     0.335460     0.308801
   1988       96   0.322527     0.358229     0.331794
   1988       97   0.342006     0.382588     0.352373
   1988       98   0.373585     0.434132     0.387756
   1988       99   0.405234     0.480122     0.422259
   1988      100   0.425201     0.478538     0.437496
   1988      101   0.493543     0.578261     0.511246
   1988      102   0.439273     0.555590     0.460650
   1988      103   0.608377     0.891479     0.656367
   1988      104   0.465620     0.470629     0.466544
   1988      105   0.323642     0.406830     0.340011
   1988      106   0.461528     0.230803     0.419555
   1988      107   0.222217     0.923181     0.358301
   1988      108   0.136360     0.750074     0.230835
   1988      109   0.521719     0.000000     0.461485
   1988      110+  0.000000            .     0.000000
   1989        0   0.004182     0.004747     0.004472
   1989        1   0.000658     0.000809     0.000735
   1989        2   0.000410     0.000500     0.000456
   1989        3   0.000267     0.000384     0.000327
   1989        4   0.000217     0.000304     0.000261
   1989        5   0.000159     0.000268     0.000215
   1989        6   0.000187     0.000256     0.000222
   1989        7   0.000141     0.000212     0.000177
   1989        8   0.000146     0.000230     0.000189
   1989        9   0.000122     0.000182     0.000153
   1989       10   0.000104     0.000149     0.000127
   1989       11   0.000131     0.000139     0.000135
   1989       12   0.000118     0.000172     0.000145
   1989       13   0.000113     0.000179     0.000147
   1989       14   0.000134     0.000215     0.000176
   1989       15   0.000154     0.000271     0.000214
   1989       16   0.000201     0.000574     0.000392
   1989       17   0.000231     0.000737     0.000490
   1989       18   0.000295     0.000797     0.000552
   1989       19   0.000312     0.000850     0.000587
   1989       20   0.000323     0.000950     0.000643
   1989       21   0.000284     0.000847     0.000570
   1989       22   0.000311     0.000767     0.000543
   1989       23   0.000305     0.000714     0.000513
   1989       24   0.000295     0.000725     0.000512
   1989       25   0.000337     0.000777     0.000560
   1989       26   0.000344     0.000759     0.000554
   1989       27   0.000349     0.000758     0.000556
   1989       28   0.000389     0.000772     0.000583
   1989       29   0.000410     0.000750     0.000582
   1989       30   0.000409     0.000771     0.000592
   1989       31   0.000428     0.000799     0.000615
   1989       32   0.000434     0.000860     0.000649
   1989       33   0.000508     0.000826     0.000668
   1989       34   0.000547     0.000873     0.000712
   1989       35   0.000559     0.001005     0.000784
   1989       36   0.000641     0.001061     0.000852
   1989       37   0.000747     0.001148     0.000948
   1989       38   0.000767     0.001231     0.001000
   1989       39   0.000877     0.001442     0.001161
   1989       40   0.000950     0.001560     0.001256
   1989       41   0.001001     0.001654     0.001329
   1989       42   0.001079     0.001904     0.001494
   1989       43   0.001250     0.002209     0.001731
   1989       44   0.001272     0.002472     0.001870
   1989       45   0.001373     0.002706     0.002036
   1989       46   0.001522     0.002782     0.002149
   1989       47   0.001595     0.003110     0.002349
   1989       48   0.001785     0.003411     0.002592
   1989       49   0.001992     0.003681     0.002830
   1989       50   0.002299     0.004222     0.003253
   1989       51   0.002332     0.004651     0.003481
   1989       52   0.002454     0.005259     0.003840
   1989       53   0.002747     0.005701     0.004207
   1989       54   0.003052     0.006418     0.004711
   1989       55   0.003281     0.007462     0.005336
   1989       56   0.003560     0.007933     0.005712
   1989       57   0.003824     0.008973     0.006353
   1989       58   0.004244     0.009624     0.006881
   1989       59   0.004464     0.010386     0.007354
   1989       60   0.004767     0.011119     0.007846
   1989       61   0.005344     0.011913     0.008512
   1989       62   0.005642     0.012744     0.009041
   1989       63   0.006378     0.014060     0.009999
   1989       64   0.006963     0.015357     0.010826
   1989       65   0.007684     0.016679     0.011665
   1989       66   0.008628     0.018101     0.012615
   1989       67   0.009714     0.019724     0.013818
   1989       68   0.010451     0.022144     0.015201
   1989       69   0.012169     0.024360     0.017180
   1989       70   0.013566     0.026930     0.019119
   1989       71   0.015009     0.029663     0.021087
   1989       72   0.017010     0.034203     0.024131
   1989       73   0.019044     0.036814     0.026385
   1989       74   0.021658     0.041633     0.029904
   1989       75   0.024373     0.045629     0.033074
   1989       76   0.027744     0.051419     0.037270
   1989       77   0.032486     0.058209     0.042677
   1989       78   0.037170     0.066564     0.048718
   1989       79   0.042675     0.073542     0.054646
   1989       80   0.049940     0.082015     0.062316
   1989       81   0.057189     0.092235     0.070503
   1989       82   0.066415     0.103716     0.080537
   1989       83   0.076311     0.112972     0.089969
   1989       84   0.084483     0.125159     0.099095
   1989       85   0.095586     0.139669     0.111193
   1989       86   0.108600     0.157223     0.125359
   1989       87   0.124036     0.167652     0.138637
   1989       88   0.139405     0.183525     0.153762
   1989       89   0.153259     0.205436     0.169837
   1989       90   0.168445     0.214287     0.182420
   1989       91   0.199138     0.240331     0.211221
   1989       92   0.205137     0.261096     0.221255
   1989       93   0.239898     0.279971     0.251277
   1989       94   0.260624     0.305014     0.273120
   1989       95   0.279909     0.335511     0.294898
   1989       96   0.307723     0.369463     0.323578
   1989       97   0.330202     0.406660     0.349208
   1989       98   0.379509     0.385491     0.380980
   1989       99   0.373257     0.466055     0.393898
   1989      100   0.395000     0.469294     0.411225
   1989      101   0.440650     0.566281     0.467498
   1989      102   0.442120     0.416842     0.437118
   1989      103   0.416168     0.513511     0.433329
   1989      104   0.617800     0.835439     0.647259
   1989      105   0.575625     0.774218     0.612620
   1989      106   0.516535     0.631624     0.539686
   1989      107   0.999965     0.000000     0.758480
   1989      108   0.162157     0.000000     0.130415
   1989      109   0.580628     0.000000     0.486419
   1989      110+  0.214275     0.000000     0.193526
   1990        0   0.004182     0.004981     0.004592
   1990        1   0.000706     0.000837     0.000773
   1990        2   0.000348     0.000493     0.000422
   1990        3   0.000253     0.000428     0.000343
   1990        4   0.000195     0.000332     0.000266
   1990        5   0.000188     0.000283     0.000237
   1990        6   0.000156     0.000271     0.000215
   1990        7   0.000140     0.000230     0.000186
   1990        8   0.000132     0.000170     0.000152
   1990        9   0.000116     0.000153     0.000135
   1990       10   0.000117     0.000143     0.000130
   1990       11   0.000099     0.000141     0.000120
   1990       12   0.000095     0.000160     0.000128
   1990       13   0.000125     0.000214     0.000170
   1990       14   0.000139     0.000202     0.000171
   1990       15   0.000151     0.000276     0.000215
   1990       16   0.000204     0.000527     0.000370
   1990       17   0.000250     0.000683     0.000472
   1990       18   0.000257     0.000783     0.000527
   1990       19   0.000320     0.000869     0.000601
   1990       20   0.000292     0.000812     0.000558
   1990       21   0.000290     0.000841     0.000571
   1990       22   0.000331     0.000726     0.000531
   1990       23   0.000322     0.000789     0.000559
   1990       24   0.000326     0.000748     0.000540
   1990       25   0.000320     0.000761     0.000543
   1990       26   0.000341     0.000685     0.000516
   1990       27   0.000309     0.000705     0.000509
   1990       28   0.000359     0.000706     0.000535
   1990       29   0.000414     0.000781     0.000600
   1990       30   0.000424     0.000804     0.000616
   1990       31   0.000441     0.000749     0.000596
   1990       32   0.000439     0.000839     0.000641
   1990       33   0.000490     0.000894     0.000693
   1990       34   0.000521     0.000901     0.000712
   1990       35   0.000600     0.000989     0.000797
   1990       36   0.000629     0.001077     0.000855
   1990       37   0.000693     0.001200     0.000947
   1990       38   0.000727     0.001262     0.000996
   1990       39   0.000770     0.001401     0.001087
   1990       40   0.000865     0.001574     0.001221
   1990       41   0.001026     0.001700     0.001364
   1990       42   0.001059     0.001844     0.001454
   1990       43   0.001169     0.002073     0.001624
   1990       44   0.001267     0.002253     0.001761
   1990       45   0.001388     0.002615     0.001999
   1990       46   0.001428     0.002862     0.002141
   1990       47   0.001616     0.003117     0.002363
   1990       48   0.001788     0.003451     0.002615
   1990       49   0.002041     0.003769     0.002899
   1990       50   0.002133     0.004078     0.003097
   1990       51   0.002362     0.004400     0.003372
   1990       52   0.002558     0.005034     0.003783
   1990       53   0.002624     0.005589     0.004088
   1990       54   0.002713     0.006145     0.004407
   1990       55   0.003171     0.007117     0.005112
   1990       56   0.003448     0.008185     0.005771
   1990       57   0.003694     0.008634     0.006119
   1990       58   0.003941     0.009671     0.006749
   1990       59   0.004453     0.010248     0.007285
   1990       60   0.004878     0.011551     0.008126
   1990       61   0.005251     0.012379     0.008695
   1990       62   0.005698     0.013338     0.009370
   1990       63   0.006094     0.014313     0.010013
   1990       64   0.006871     0.015405     0.010877
   1990       65   0.007574     0.016634     0.011725
   1990       66   0.008396     0.018565     0.012874
   1990       67   0.009318     0.019737     0.013678
   1990       68   0.010414     0.021720     0.015020
   1990       69   0.011909     0.024070     0.016815
   1990       70   0.013204     0.026667     0.018698
   1990       71   0.015094     0.029979     0.021228
   1990       72   0.017066     0.033218     0.023705
   1990       73   0.019198     0.037671     0.026773
   1990       74   0.022031     0.041777     0.030099
   1990       75   0.024726     0.046301     0.033525
   1990       76   0.027454     0.051898     0.037326
   1990       77   0.032153     0.057757     0.042303
   1990       78   0.036756     0.065378     0.047912
   1990       79   0.042462     0.075228     0.055095
   1990       80   0.049853     0.082975     0.062554
   1990       81   0.056497     0.093063     0.070309
   1990       82   0.064139     0.103547     0.078768
   1990       83   0.073936     0.114817     0.089034
   1990       84   0.086200     0.127019     0.101020
   1990       85   0.098216     0.143946     0.114191
   1990       86   0.109593     0.155158     0.125257
   1990       87   0.124353     0.172497     0.140432
   1990       88   0.139640     0.188314     0.155421
   1990       89   0.160411     0.206543     0.174940
   1990       90   0.172857     0.227868     0.189732
   1990       91   0.194594     0.242195     0.208612
   1990       92   0.219927     0.271250     0.234482
   1990       93   0.239350     0.288896     0.253130
   1990       94   0.269477     0.324458     0.284496
   1990       95   0.281533     0.335773     0.296183
   1990       96   0.316116     0.365201     0.328892
   1990       97   0.338900     0.391786     0.351846
   1990       98   0.373744     0.430623     0.387403
   1990       99   0.378296     0.411728     0.386275
   1990      100   0.410699     0.522412     0.434582
   1990      101   0.492106     0.571114     0.508159
   1990      102   0.547965     0.527212     0.543631
   1990      103   0.556899     0.704578     0.586078
   1990      104   0.513985     0.616769     0.529398
   1990      105   0.629354     0.833268     0.652166
   1990      106   0.384604     1.304344     0.502850
   1990      107   0.593384     1.263232     0.709140
   1990      108   0.580624     0.545496     0.571420
   1990      109   1.578917     1.200067     1.499952
   1990      110+  0.307684     3.000000     0.439098
   1991        0   0.004271     0.004725     0.004504
   1991        1   0.000664     0.000767     0.000717
   1991        2   0.000357     0.000447     0.000403
   1991        3   0.000246     0.000353     0.000301
   1991        4   0.000197     0.000287     0.000243
   1991        5   0.000204     0.000235     0.000220
   1991        6   0.000163     0.000278     0.000222
   1991        7   0.000159     0.000217     0.000189
   1991        8   0.000113     0.000164     0.000139
   1991        9   0.000113     0.000181     0.000148
   1991       10   0.000095     0.000131     0.000113
   1991       11   0.000107     0.000150     0.000129
   1991       12   0.000104     0.000136     0.000120
   1991       13   0.000113     0.000172     0.000143
   1991       14   0.000100     0.000196     0.000149
   1991       15   0.000139     0.000275     0.000209
   1991       16   0.000223     0.000489     0.000359
   1991       17   0.000200     0.000654     0.000433
   1991       18   0.000250     0.000758     0.000510
   1991       19   0.000264     0.000833     0.000555
   1991       20   0.000268     0.000819     0.000550
   1991       21   0.000307     0.000756     0.000536
   1991       22   0.000284     0.000776     0.000534
   1991       23   0.000298     0.000733     0.000519
   1991       24   0.000293     0.000712     0.000506
   1991       25   0.000303     0.000701     0.000505
   1991       26   0.000326     0.000685     0.000508
   1991       27   0.000365     0.000695     0.000532
   1991       28   0.000355     0.000756     0.000558
   1991       29   0.000361     0.000763     0.000565
   1991       30   0.000418     0.000767     0.000595
   1991       31   0.000423     0.000736     0.000581
   1991       32   0.000438     0.000813     0.000627
   1991       33   0.000475     0.000829     0.000653
   1991       34   0.000502     0.000935     0.000720
   1991       35   0.000570     0.000927     0.000750
   1991       36   0.000590     0.001112     0.000853
   1991       37   0.000604     0.001159     0.000884
   1991       38   0.000747     0.001237     0.000993
   1991       39   0.000768     0.001352     0.001061
   1991       40   0.000838     0.001507     0.001174
   1991       41   0.000892     0.001651     0.001273
   1991       42   0.001058     0.001835     0.001448
   1991       43   0.001204     0.002100     0.001655
   1991       44   0.001277     0.002341     0.001812
   1991       45   0.001364     0.002580     0.001973
   1991       46   0.001493     0.002932     0.002209
   1991       47   0.001624     0.003138     0.002376
   1991       48   0.001728     0.003460     0.002589
   1991       49   0.001989     0.003723     0.002851
   1991       50   0.002049     0.004118     0.003075
   1991       51   0.002227     0.004424     0.003316
   1991       52   0.002573     0.004969     0.003759
   1991       53   0.002792     0.005324     0.004044
   1991       54   0.002994     0.006168     0.004559
   1991       55   0.003127     0.006814     0.004944
   1991       56   0.003410     0.007511     0.005423
   1991       57   0.003611     0.008442     0.005975
   1991       58   0.004033     0.009561     0.006741
   1991       59   0.004447     0.010505     0.007407
   1991       60   0.004660     0.011349     0.007919
   1991       61   0.005231     0.012325     0.008672
   1991       62   0.005535     0.013274     0.009263
   1991       63   0.006090     0.014495     0.010114
   1991       64   0.006601     0.015265     0.010715
   1991       65   0.007303     0.016602     0.011647
   1991       66   0.008139     0.018206     0.012727
   1991       67   0.009099     0.019767     0.013768
   1991       68   0.010360     0.022168     0.015269
   1991       69   0.011162     0.024071     0.016383
   1991       70   0.012674     0.026461     0.018193
   1991       71   0.014278     0.029206     0.020318
   1991       72   0.016685     0.032827     0.023276
   1991       73   0.018515     0.036574     0.025862
   1991       74   0.020973     0.040794     0.029007
   1991       75   0.023996     0.045369     0.032624
   1991       76   0.026986     0.050858     0.036588
   1991       77   0.030749     0.056402     0.040955
   1991       78   0.034332     0.063542     0.045725
   1991       79   0.041405     0.072102     0.053149
   1991       80   0.047009     0.081785     0.060209
   1991       81   0.054534     0.090374     0.067982
   1991       82   0.062004     0.101079     0.076422
   1991       83   0.071057     0.112268     0.085979
